#MPI_Send				
#size[kB]	latency[ms]	bandwidth[Mb/s]	latency mavg	b mavg
5491	334.237823	239.35054	282.49352415	321.98725475
5492	333.044067	240.208466	275.17317965	331.31547515
5493	300.084839	266.591278	267.3066292	342.06943785
5494	181.528809	440.701416	261.2675339	351.04848905
5495	377.96402	211.660355	261.5215927	350.4484982
5496	279.06488	286.671661	251.32494275	362.849889
5497	175.372131	456.172852	246.13199615	371.3465809
5498	174.168106	459.326324	246.12194675	371.3727497
5499	174.049133	459.64032	246.52574465	370.35502205
5500	177.358871	451.062866	246.45898745	370.53268165
5501	325.289978	245.934418	246.42364125	370.6229328
5502	285.09903	280.604248	247.2972893	369.99608495
5503	334.581848	239.104416	255.46639175	364.8848667
5504	646.043091	123.830757	255.80759355	364.64590645
5505	355.870972	224.800583	259.24898455	364.0497841
5506	343.863007	232.650787	266.92938765	360.66091235
5507	306.766998	260.784241	268.32199015	359.78930365
5508	187.36911	426.964722	270.62249065	358.0886994
5509	177.033905	451.890839	279.1705955	347.90332035
5510	181.079865	441.794006	287.9997001	336.6204834
5511	187.830933	425.914948	296.05620945	326.21951065
5512	175.713058	455.28772	306.03096225	315.2509811
5513	179.302933	446.172302	315.3570159	303.52917705
5514	186.609985	428.701599	324.66461555	292.16582485
5515	174.031021	459.688171	330.0729148	284.3003723
5516	175.205948	456.605499	338.5076156	272.9871277
5517	175.171143	456.696228	359.8107215	256.8094597
5518	182.244064	438.971771	369.13195715	245.0367218
5519	172.713989	463.193512	377.14805445	234.7647148
5520	176.651947	452.867889	386.7514114	222.5705185
5521	342.762939	233.397461	388.76302105	218.3701508
5522	448.481079	178.379883	389.91787335	217.63342215
5523	341.405884	234.325211	384.77627025	220.28686145
5524	714.870911	111.90831	391.04503245	217.1399277
5525	509.479034	157.023148	372.30908885	223.3039597
5526	371.715057	215.218613	360.43529585	230.15851365
5527	352.777008	226.772156	358.70733415	231.26153335
5528	358.331207	223.257141	371.1332329	226.5752342
5529	353.615997	226.2341	371.12481615	226.5804802
5530	342.210052	233.774551	370.61271745	226.91788025
5531	387.325989	206.544357	390.6342644	220.6153355
5532	362.234131	220.851639	402.61862415	216.66756865
5533	365.454926	218.905258	403.4571648	216.17893875
5534	294.77597	271.392548	402.90337755	216.52102095
5535	342.725037	233.423279	407.40368275	213.3468884
5536	601.268066	133.052139	408.6289284	212.56808285
5537	361.595856	221.24147	396.25207145	217.2235066
5538	342.56601	233.531631	392.0665261	220.5558789
5539	364.781128	219.309586	393.374717	219.72734805
5540	216.88414	368.860535	403.56721885	215.79630555
5541	365.859985	218.662888	424.5324601	203.64071855
5542	345.649017	231.448669	431.9236161	200.49447675
5543	466.781128	171.386536	433.6574662	199.4393353
5544	340.152039	235.18895	427.9797669	202.194167
5545	272.003174	294.114227	429.6638718	201.13465235
5546	337.155823	237.279007	434.08962405	197.5240811
5547	601.294983	133.046173	431.7829834	199.40474745
5548	358.162872	223.362061	410.73238755	214.93976945
5549	343.374023	232.982101	401.76083985	226.15155225
5550	742.640991	107.723656	393.83034595	236.151669
5551	627.013184	127.58902	365.63354495	253.1487458
5552	379.004944	211.079041	343.19243315	269.217125
5553	354.379181	225.746902	341.65674435	270.14781725
5554	384.782074	207.909897	336.946141	274.2352051
5555	367.22995	217.847168	326.8602363	285.68999405
5556	353.730927	226.160614	317.33409035	297.43397295
5557	277.884949	287.888916	308.7442977	308.11180805
5558	368.729828	216.961014	303.65744695	316.42554705
5559	568.631165	140.688736	294.11755665	328.05799105
5560	636.188965	125.748795	274.52059925	343.66181565
5561	513.683105	155.738052	259.9048018	349.0065765
5562	380.326019	210.34584	248.7647048	354.9709938
5563	353.227142	226.48317	239.12705145	365.7787369
5564	373.834137	213.998657	230.32590095	377.0274147
5565	360.518219	221.902802	220.6665389	388.4701256
5566	291.02301	274.892334	211.6524329	399.5680977
5567	180.283066	443.746613	206.0506812	408.17135085
5568	178.731918	447.597717	206.1438674	407.94433055
5569	184.764145	432.984436	205.9659713	408.3988838
5570	178.704971	447.665192	205.60766365	409.2724388
5571	178.190948	448.956604	205.80546795	408.7876625
5572	348.291168	229.692886	205.8687683	408.6293007
5573	260.167114	307.494659	202.3050064	411.58425905
5574	183.06398	437.005676	204.24189605	409.5917084
5575	176.707031	452.726746	209.14030075	401.97467505
5576	181.935074	439.717316	209.250605	401.6955582
5577	176.147934	454.163696	209.1305496	401.98959965
5578	177.932022	449.609894	209.2975975	401.56691595
5579	176.692017	452.765228	213.14699705	394.77761845
5580	343.873016	232.644012	224.0197418	382.2878571
5581	290.881165	275.026398	223.7886429	382.4463349
5582	187.572952	426.500702	218.2802437	390.829538
5583	177.204132	451.456726	218.0056931	391.4726349
5584	180.646896	442.852875	218.09873585	391.23805695
5585	180.236099	443.862244	218.3261399	390.69427185
5586	178.987976	446.957397	218.43278435	390.4347122
5587	182.14679	439.206207	218.471885	390.33749695
5588	175.173996	456.688782	218.48514105	390.30558015
5589	177.597992	450.455536	218.7681916	389.59075165
5590	182.661057	437.969666	218.81549385	389.47141115
5591	179.456955	445.789368	218.67964255	389.80206145
5592	277.01593	288.792053	227.3540009	378.84583125
5593	298.904907	267.643646	231.35305485	375.61080395
5594	281.032074	284.665009	230.74675605	376.17664715
5595	178.913116	447.144409	230.64655005	376.27887795
5596	179.533966	445.598145	235.4929917	368.42271495
5597	179.488892	445.710022	240.956746	359.9927894
5598	254.920013	313.823944	246.59429635	351.39467235
5599	394.146912	202.970001	248.06100015	349.77539285
5600	339.251038	235.813568	250.5472535	348.63850015
5601	180.713181	442.69046	257.1169495	345.3467971
5602	182.08194	439.36264	259.70789185	340.41420585
5603	179.064987	446.765167	259.59044645	340.70130305
5604	185.194977	431.977173	259.76484985	340.2744827
5605	182.368988	438.671051	260.1366516	339.44071345
5606	179.769989	445.013092	265.38364865	331.42945705
5607	182.411911	438.567871	270.6748962	323.18465265
5608	180.835007	442.392212	270.71889645	323.0793716
5609	178.544037	448.068726	270.8843467	322.6818893
5610	179.944031	444.582672	271.2996009	321.6861007
5611	352.944122	226.664764	271.47935705	321.250682
5612	356.997009	224.091507	269.5888053	322.6104934
5613	286.778931	278.96051	264.9253974	326.57301095
5614	279.027954	286.709625	259.91159735	334.07236855
5615	275.841949	290.021149	254.8780555	342.1638023
5616	288.809052	276.999634	250.8537048	348.1382957
5617	292.239899	273.747681	245.49680935	356.3061195
5618	284.254089	281.438354	239.87741465	364.85924295
5619	443.871979	180.232147	235.10655055	371.96963575
5620	470.644958	169.979507	222.2033012	384.48574445
5621	232.532028	344.038635	207.85674895	397.7597519
5622	179.733032	445.104584	205.5428009	402.03397675
5623	182.553055	438.22876	205.88310775	401.221965
5624	192.631012	415.301788	206.1161972	400.6763534
5625	287.308929	278.445923	205.5027458	402.088887
5626	285.59494	280.117004	200.5294533	409.46096035
5627	183.291916	436.46225	195.3275536	417.48676605
5628	184.144012	434.442566	195.1933121	417.8111801
5629	186.849121	428.152954	195.0481034	418.15925445
5630	183.539154	435.874298	194.98095255	418.3142395
5631	315.133087	253.860992	194.90269175	418.50169525
5632	263.728851	303.341858	188.2488351	427.77991335
5633	186.50293	428.947662	183.9999902	434.9901993
5634	178.357117	448.5383	183.63953715	435.85255895
5635	195.354935	409.511017	192.0339814	424.9781235
5636	181.671143	440.35611	200.0898354	415.7236496
5637	179.852005	444.81015	205.30933	407.68887325
5638	188.836807	423.64621	210.3248825	399.72576595
5639	185.806992	430.554321	217.14649125	390.8409698
5640	183.713913	435.459656	222.42809445	383.0382507
5641	186.253067	429.523132	222.42770075	383.03918455
5642	186.539169	428.864349	230.61590035	372.9910423
5643	187.214844	427.316528	234.61574245	366.55517805
5644	180.361984	443.55246	234.25395425	367.41415635
5645	187.843079	425.88739	242.81170345	356.6157852
5646	181.556946	440.633118	248.2244491	348.83045655
5647	180.607086	442.950531	248.65869285	347.82467195
5648	181.239838	441.404053	248.6003875	347.96859745
5649	185.506104	431.252655	248.81905355	347.44859165
5650	181.973938	439.623413	248.8325484	347.41726535
5651	182.055954	439.425354	248.6998084	347.7426926
5652	178.751953	447.547577	248.99851065	347.0446259
5653	179.293869	446.194855	249.2583625	346.41240545
5654	346.246002	231.049591	249.3471618	346.19358525
5655	356.472015	224.421539	241.42326045	355.94399265
5656	286.061035	279.660583	233.0942146	365.7876206
5657	280.163055	285.548004	236.77951125	362.9228997
5658	325.268982	245.950287	244.228315	357.9664857
5659	291.439056	274.499939	244.4738152	357.7836129
5660	183.706039	435.478333	243.87925955	358.3674325
5661	350.017059	228.560287	253.09341135	347.46340415
5662	266.536011	300.147064	258.1930665	344.88474815
5663	179.97908	444.496094	260.3684205	342.77882775
5664	351.516968	227.585037	266.87655725	333.4513497
5665	296.097992	270.180817	263.6370568	336.02265175
5666	190.241821	420.517426	264.72336355	335.09918755
5667	179.440979	445.829041	271.5321801	326.32753605
5668	185.613159	431.003937	275.7870339	319.15678255
5669	185.776001	430.626129	281.2387246	311.18215335
5670	179.319138	446.131958	290.0020257	300.7298897
5671	188.029999	425.46402	295.77841955	291.9896492
5672	183.94899	434.903168	304.393866	281.81710815
5673	181.069855	441.818451	313.73045735	270.8629051
5674	187.767975	426.057739	323.91096575	259.17023465
5675	189.891098	421.294098	335.2570198	247.51312865
5676	359.766968	222.366165	340.5006668	240.01860045
5677	429.13913	186.419724	345.0345169	237.7804199
5678	330.178986	242.292831	342.0961639	239.25938485
5679	279.547943	286.176331	347.20161125	236.3978355
5680	367.989075	217.397766	349.64987175	234.26509165
5681	452.010162	176.987167	355.2569274	231.7262771
5682	310.043091	258.028656	351.49316855	233.49446255
5683	310.141815	257.946533	354.4155608	231.448114
5684	286.726959	279.011078	352.87907095	232.8665634
5685	317.824127	251.711533	347.53048395	241.16849365
5686	326.418152	245.084396	349.7388839	239.63288115
5687	264.538055	302.413971	364.3081191	233.85321885
5688	294.646973	271.511353	390.1899108	223.84647295
5689	361.042023	221.580856	417.9078124	214.98230285
5690	294.847015	271.327148	433.0431136	209.92964325
5691	360.338928	222.013199	454.6696563	201.8624905
5692	370.680817	215.819107	487.8214141	194.6704697
5693	384.680023	207.965042	505.00831745	189.47847065
5694	414.689056	192.915619	506.4714217	188.74340595
5695	294.764038	271.403534	511.61966545	186.8247948
5696	450.44397	177.602554	527.56130975	179.7735558
5697	370.37207	215.999023	530.2478591	178.82718205
5698	432.287933	185.061844	544.90746605	174.0552834
5699	328.513153	243.521454	547.15707695	173.1830132
5700	480.130188	166.621475	564.8770736	166.8642014
5701	376.734985	212.350876	572.94106895	164.7693871
5702	368.490936	217.101685	580.54967185	161.7146088
5703	279.412018	286.315521	581.22912895	161.32853395
5704	179.755219	445.049683	585.30377495	158.0960091
5705	361.992126	220.999283	596.9224715	145.5492203
5706	617.802856	129.49115	596.646704	145.7201836
5707	782.173889	102.279053	584.39135735	149.9782364
5708	849.005005	94.227951	563.20700675	156.0222931
5709	663.748047	120.527664	536.02530815	164.4097145
5710	727.377869	109.984093	518.16941215	171.42836305
5711	1023.374084	78.172783	497.6220229	178.5701809
5712	714.418884	111.979126	460.54887535	188.85041045
5713	413.942108	193.263748	447.8641723	191.9334259
5714	517.653931	154.543396	450.9241668	190.6887741
5715	613.596924	130.378754	442.80271295	194.22207795
5716	504.174957	158.675079	426.33092185	201.7796631
5717	663.564209	120.56105	424.4476287	202.4202324
5718	477.280151	167.61644	407.57611685	208.6570786
5719	682.913086	117.145218	406.92101435	208.89363865
5720	641.410095	124.725189	401.76150505	209.93622595
5721	528.907043	151.25531	402.16289665	209.85913895
5722	382.080078	209.380188	410.97245175	207.9693425
5723	360.904938	221.665024	428.02749935	203.03145185
5724	412.12915	194.113907	429.45286095	202.2200932
5725	356.476776	224.418549	427.5972015	203.1806103
5726	372.695923	214.652206	428.9718048	202.37719535
5727	358.486877	223.160187	422.4295631	208.1836872
5728	305.371033	261.976379	413.65022885	218.89552955
5729	306.630127	260.900635	407.6540855	227.3660801
5730	316.430084	252.82045	402.141085	234.6907459
5731	281.911133	283.777374	395.4844383	243.8722118
5732	460.724823	173.639435	390.54527585	251.5260036
5733	475.141998	168.370712	376.83012845	264.30074115
5734	355.224854	225.209473	370.75902555	267.19058645
5735	284.161102	281.530457	367.43712765	269.7811565
5736	466.509094	171.486465	367.33536985	269.88269915
5737	326.133972	245.297974	358.8933136	274.7461658
5738	464.178101	172.347641	356.94751895	276.40796695
5739	579.7229	137.996964	343.0809746	289.1984508
5740	649.437927	123.183449	323.22123035	304.21304655
5741	705.098145	113.459381	299.93172765	319.8346877
5742	723.18103	110.622375	274.12617115	335.3271941
5743	389.41217	205.437851	247.0955712	351.70559685
5744	375.015961	213.324249	236.94041755	362.90340185
5745	383.968842	208.35025	227.598523	373.493653
5746	241.851089	330.782043	217.93333135	384.0553443
5747	182.900192	437.397034	215.41162575	388.41303015
5748	185.448166	431.38739	223.8072625	377.9452674
5749	196.370117	407.393951	226.79700785	372.6862464
5750	183.29715	436.449768	226.09050225	374.2656257
5751	183.127884	436.85321	235.45629965	363.2360641
5752	186.421875	429.134186	258.23005375	347.65707625
5753	353.71994	226.167618	288.5925629	331.2402317
5754	288.786896	277.020874	289.4285187	330.7298481
5755	282.125946	283.56131	313.3480301	322.09272425
5756	297.667969	268.755798	347.8885773	312.0259224
5757	287.218079	278.533997	353.12233125	308.5298981
5758	186.847214	428.157318	357.0489792	305.5395996
5759	182.528015	438.288879	359.6528679	300.8733902
5760	183.647873	435.616272	359.6230179	300.94530185
5761	188.987015	423.309509	359.6109299	300.97401125
5762	182.569031	438.19043	359.5391777	301.13595735
5763	186.309097	429.393951	359.536734	301.14182435
5764	188.17807	425.129272	359.4815285	301.26981815
5765	190.665009	419.584076	368.2847771	290.9950333
5766	191.416977	417.93576	371.9699776	285.146196
5767	350.812927	228.041779	371.6064255	285.97131045
5768	245.243073	326.20697	372.140828	285.63419875
5769	182.240005	438.981537	373.5321198	283.9721672
5770	370.613098	215.858536	373.9939248	282.91342545
5771	638.602966	125.273453	364.63467265	293.92741395
5772	793.672058	100.797295	342.25017255	308.6156975
5773	370.439056	215.959946	311.7405229	325.3766842
5774	767.177124	104.278397	311.89122635	325.28953515
5775	972.93689	82.225273	295.75752425	329.07442815
5776	402.343048	198.835312	266.13493205	335.47606125
5777	365.751038	218.728027	281.64237985	331.148394
5778	238.924988	334.83313	281.6449311	331.14686815
5779	181.931015	439.727112	308.2086823	319.5986679
5780	183.406113	436.19046	333.8378823	303.37172735
5781	187.551971	426.548431	344.3824799	291.7068142
5782	182.520157	438.30777	354.2175797	280.7891743
5783	185.204987	431.953827	364.01092	269.44497415
5784	364.243042	219.633575	373.4090706	258.56631585
5785	264.369019	302.60733	369.7227135	261.3532467
5786	184.145935	434.438049	374.12346725	257.57413065
5787	361.500977	221.299545	381.6746727	247.7864697
5788	273.068909	292.966339	385.9723228	245.6609593
5789	191.476105	417.806702	390.16827465	242.21750225
5790	183.428055	436.138306	394.80396645	235.40226025
5791	190.912964	419.039124	394.93205635	235.101894
5792	183.479065	436.017029	404.36296605	224.6892574
5793	373.453125	214.216965	408.41026525	218.0155666
5794	444.503082	179.976257	399.4372634	227.92401005
5795	380.485046	210.257935	386.67736275	240.05511205
5796	712.492004	112.281967	377.13866495	250.6269077
5797	365.802063	218.69751	350.8859657	266.35319785
5798	770.200012	103.869125	342.0517105	276.56925465
5799	694.515015	115.188301	321.30716095	282.6336048
5800	394.298065	202.892197	308.42596435	286.02978975
5801	384.253967	208.195633	303.65741425	289.2663704
5802	378.386963	211.423767	308.56136325	287.1496155
